gene_id,symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,condition,biotype
ENSG00000187634.11,SAMD11,142.60971161100835,-0.11576874490633586,0.18211687857742007,0.17405987600094272,0.604464170351453,normoxic,protein_coding
ENSG00000188976.10,NOC2L,1385.920302387347,-0.05098263234768289,0.1448462895728292,0.5243215228137839,0.8835529538620753,normoxic,protein_coding
ENSG00000187961.13,KLHL17,30.739012818959107,-0.014833308156812719,0.16063370103391775,0.75033399722807,0.9549841539056452,normoxic,protein_coding
ENSG00000187583.10,PLEKHN1,22.09812690525335,-0.04979945245269806,0.16963887166590536,0.30495659572344763,0.7525315430842375,normoxic,protein_coding
ENSG00000188290.10,HES4,105.33555106993994,0.0039407134116090795,0.14785519172742617,0.9534167710854821,0.9934749142925092,normoxic,protein_coding
ENSG00000187608.8,ISG15,274.7142130823359,-0.11810577020726408,0.14974384284344847,0.20486563321947393,0.650647739958346,normoxic,protein_coding
ENSG00000188157.14,AGRN,1788.263840742112,0.04460293381530108,0.12409323743189078,0.6540646985607692,0.9284511986854552,normoxic,protein_coding
ENSG00000237330.2,RNF223,386.69281578011413,0.01559772056975374,0.1307840277957082,0.8654658793324863,0.9785665926955333,normoxic,protein_coding
ENSG00000131591.17,C1orf159,60.701699281594756,-0.012236310441605032,0.15612545379553,0.8282587095169862,0.9724725992360249,normoxic,protein_coding
ENSG00000186891.13,TNFRSF18,63.75823698728555,0.01780903315871391,0.15113685714925124,0.7871240502524117,0.9655110673164794,normoxic,protein_coding
ENSG00000078808.16,SDF4,949.974248341805,-0.22508272152929162,0.14755294363209404,0.03237627392402146,0.26355038519557916,normoxic,protein_coding
ENSG00000176022.4,B3GALT6,106.51267200163285,0.1048136088220979,0.18464284019684102,0.17122388790022486,0.6002513468108464,normoxic,protein_coding
ENSG00000160087.20,UBE2J2,370.76044803738455,-0.21951817850189456,0.16410199683534624,0.04351520292833723,0.3065878152544211,normoxic,protein_coding
ENSG00000131584.18,ACAP3,114.88330849487927,-0.0781720700935112,0.17094874309364513,0.2682858323346221,0.7209161044491261,normoxic,protein_coding
ENSG00000169972.11,PUSL1,171.7233431922814,-0.17241788238999325,0.22808158871643136,0.07791702949495816,0.4225360407892474,normoxic,protein_coding
ENSG00000127054.20,INTS11,347.0978136936221,0.05028270674674374,0.12424845264774613,0.5507727154051484,0.8932931365515396,normoxic,protein_coding
ENSG00000224051.6,CPTP,105.27652619668862,-0.38721858830639777,0.37767202517446674,0.015662133774276554,0.17428951193881587,normoxic,protein_coding
ENSG00000107404.19,DVL1,254.1715265244092,-0.02559625000731669,0.14728480743317351,0.7241203306637248,0.9485433372807819,normoxic,protein_coding
ENSG00000175756.13,AURKAIP1,1127.0644550614027,-0.031022912992111296,0.11969040924180062,0.7102242028216104,0.9439411408443873,normoxic,protein_coding
ENSG00000221978.11,CCNL2,188.76557100132734,0.11973512245653907,0.16305980399556488,0.19404805374968995,0.6352405257447536,normoxic,protein_coding
ENSG00000242485.5,MRPL20,489.2164452994875,0.10817104740215991,0.14030187121168186,0.2158843900745369,0.6641684691423975,normoxic,protein_coding
ENSG00000179403.11,VWA1,103.07403496053625,0.017346597159320066,0.15135968412848191,0.790495329789698,0.965929184868507,normoxic,protein_coding
ENSG00000215915.9,ATAD3C,6.9070742658992295,-0.01859010143349603,0.16767130586977255,0.2536444312227357,0.7056440195335252,normoxic,protein_coding
ENSG00000160072.19,ATAD3B,178.00277299615746,-0.08325072251222466,0.1658255199918808,0.27676513447793977,0.7284662274610656,normoxic,protein_coding
ENSG00000197785.13,ATAD3A,511.6606839313028,-0.019659057049000884,0.12361055384534357,0.8015455258223921,0.9688071269292946,normoxic,protein_coding
ENSG00000160075.11,SSU72,753.5245789576516,-0.07084534397263995,0.11932677435776781,0.4137625618690934,0.8250729766844774,normoxic,protein_coding
ENSG00000228594.3,FNDC10,113.88365854251997,0.005947206697310217,0.15952207547054034,0.8987918466305388,0.9839853949639649,normoxic,protein_coding
ENSG00000197530.12,MIB2,64.6336614511258,-0.01928064141811765,0.1536973689285293,0.7536421151508159,0.9550833960481254,normoxic,protein_coding
ENSG00000248333.8,CDK11B,533.3693026093217,0.05022743860867048,0.14572910490850505,0.5245267088094507,0.8835529538620753,normoxic,protein_coding
ENSG00000189339.11,SLC35E2B,149.85672450702205,-0.34988620069410803,0.3866161446555381,0.019433655540763727,0.19647703893639593,normoxic,protein_coding
ENSG00000008128.22,CDK11A,93.51699150633993,0.001368862931455396,0.16475529588686855,0.9585350812299909,0.9943691609564623,normoxic,protein_coding
ENSG00000215790.6,SLC35E2,47.71493536290165,0.009881851333888445,0.15638878721728727,0.8586903333292547,0.9785665926955333,normoxic,protein_coding
ENSG00000008130.15,NADK,272.98140099638186,-0.17162105149967513,0.16228555128452826,0.09341248704031743,0.46032863316831923,normoxic,protein_coding
ENSG00000078369.17,GNB1,1229.8748857106357,-0.3393069394672967,0.09725873476714836,8.318285732872652e-5,0.004861409651150431,normoxic,protein_coding
ENSG00000178821.12,TMEM52,12.263275871168444,-0.03583237553889188,0.1691079207969592,0.2812935641707331,0.7334579581258066,normoxic,protein_coding
ENSG00000142609.17,CFAP74,4.434674127582246,-0.001718413673658179,0.16571507250307066,0.9324968483061723,0.990539682392098,normoxic,protein_coding
ENSG00000187730.8,GABRD,11.677602968771382,0.013530195864783958,0.16425681427425218,0.6813033122324981,0.9370985469217813,normoxic,protein_coding
ENSG00000067606.16,PRKCZ,149.64297378451408,-0.08818758007048128,0.16370660530162878,0.3061735042083693,0.7536142194655323,normoxic,protein_coding
ENSG00000162585.16,FAAP20,83.1322739925919,0.09173660505416367,0.1821035276919217,0.18664617036667924,0.625116538847132,normoxic,protein_coding
ENSG00000157933.9,SKI,231.29827602769555,-0.10675480795525097,0.1645232002227359,0.22808472930357662,0.67851734726361,normoxic,protein_coding
ENSG00000116151.13,MORN1,75.37638665569646,0.15644204988611407,0.2281589069389345,0.08094080185358388,0.42975333585463305,normoxic,protein_coding
ENSG00000157916.19,RER1,471.3580972254772,-0.09935876631826988,0.11600612491254948,0.25481810198751964,0.7073111096923275,normoxic,protein_coding
ENSG00000157911.9,PEX10,129.04209620832498,-0.01855642669916952,0.14359426054880745,0.8054006272026696,0.9689976296032119,normoxic,protein_coding
ENSG00000149527.17,PLCH2,9.924610138290387,0.01153117131464439,0.16560977507561042,0.6407442919321967,0.9256983946690295,normoxic,protein_coding
ENSG00000157881.13,PANK4,112.74017015898922,0.009747455274613272,0.14772672390923305,0.8892549617891036,0.9821476567114423,normoxic,protein_coding
ENSG00000197921.5,HES5,8.394628226874401,5.399562904316597e-4,0.16691249872579353,0.75744556003412,0.9555255911215139,normoxic,protein_coding
ENSG00000157870.14,FAM213B,120.53719757491594,-0.011099948458270385,0.1472175071647367,0.8776468210291869,0.9803580804218255,normoxic,protein_coding
ENSG00000142611.16,PRDM16,73.31701319733124,-0.0416689737527383,0.15741107210471342,0.5226369249028224,0.8830032057867161,normoxic,protein_coding
ENSG00000130762.14,ARHGEF16,189.4560775272935,0.02004085283498621,0.13874789492679493,0.794460080167005,0.966430176052827,normoxic,protein_coding
ENSG00000162591.15,MEGF6,27.14495493454952,0.0029245656598787533,0.15913201283858674,0.9494789470723451,0.9930938854409389,normoxic,protein_coding
ENSG00000158109.14,TPRG1L,253.26934919598662,0.16419178286465036,0.16937887787876663,0.10568230129803795,0.48537323330818355,normoxic,protein_coding
ENSG00000116213.15,WRAP73,173.3844734155276,0.19044822729114946,0.20050269381546365,0.0758041937437015,0.4157970073443343,normoxic,protein_coding
ENSG00000078900.14,TP73,54.84357321540773,-0.047102680708550546,0.16297943743436832,0.4280189373741513,0.8334160684944675,normoxic,protein_coding
ENSG00000130764.9,LRRC47,476.0074234001368,0.14240633702957312,0.13713749787678137,0.13445049889434674,0.5405635376234723,normoxic,protein_coding
ENSG00000116198.12,CEP104,204.24623633454902,-0.06248374037161673,0.1531379086789422,0.42285561870072047,0.8309167269747927,normoxic,protein_coding
ENSG00000169598.15,DFFB,50.018521391744805,0.054049757626938956,0.16505772784791775,0.3806733305081654,0.8053124480164275,normoxic,protein_coding
ENSG00000198912.10,C1orf174,217.30653593778501,0.39291048345023755,0.3334572559661381,0.013500106652753096,0.15940133196749967,normoxic,protein_coding
ENSG00000196581.10,AJAP1,23.59516495179571,0.0608548714514481,0.18122649738914637,0.036522519238907064,0.28162381114120694,normoxic,protein_coding
ENSG00000131697.17,NPHP4,94.4102780631974,-0.05904122239867911,0.16003308839240749,0.4056490418096962,0.8212560725585214,normoxic,protein_coding
ENSG00000069424.14,KCNAB2,70.05979702104293,-0.03735443009538807,0.15733171645649527,0.5551535969031349,0.8941319638949352,normoxic,protein_coding
ENSG00000116254.17,CHD5,122.2253133726848,-0.09577073492783354,0.1723574393142872,0.2333151966433104,0.6821436026388095,normoxic,protein_coding
ENSG00000116251.9,RPL22,25694.348272870033,0.2234999823913758,0.11822959160219787,0.017273241750581297,0.18412853143382718,normoxic,protein_coding
ENSG00000158286.12,RNF207,19.444108483526097,0.01514956187651167,0.16342871723376157,0.6858897403772642,0.9385167215540587,normoxic,protein_coding
ENSG00000116237.15,ICMT,638.252831716692,0.4132941820663869,0.15911459003911438,9.858823145281344e-4,0.02771216256771384,normoxic,protein_coding
ENSG00000158292.6,GPR153,80.67878645030157,0.0418971107023651,0.16329146815116172,0.44640258550166134,0.8436422162382793,normoxic,protein_coding
ENSG00000097021.19,ACOT7,842.471885884279,0.06779744447545738,0.12321744228673388,0.44356176731674724,0.8424937337604123,normoxic,protein_coding
ENSG00000069812.11,HES2,19.963967308564573,-0.0030939174380461864,0.16551013234721945,0.890494228782557,0.9822611885621854,normoxic,protein_coding
ENSG00000187017.15,ESPN,45.385164065688905,-0.029558752344831192,0.16100415980107716,0.5716807084901244,0.902404558821237,normoxic,protein_coding
ENSG00000215788.9,TNFRSF25,8.810104339381043,0.009810938875615561,0.16607306799075533,0.6364274581003098,0.9249506113319467,normoxic,protein_coding
ENSG00000171680.21,PLEKHG5,54.772076190479574,0.008428455162885965,0.15499658439602007,0.877356766355208,0.9803580804218255,normoxic,protein_coding
ENSG00000162408.10,NOL9,429.23346200157016,0.1260365688559019,0.1429984391573991,0.17995441390755174,0.6157791412712706,normoxic,protein_coding
ENSG00000204859.12,ZBTB48,54.9080714749631,0.07701464404973628,0.1706150199449076,0.27636027772694527,0.7281909556000129,normoxic,protein_coding
ENSG00000162413.16,KLHL21,123.90592154902338,-0.012919522402254014,0.1419251445224369,0.8633709162614119,0.9785665926955333,normoxic,protein_coding
ENSG00000116273.5,PHF13,228.78975085922036,0.0458604376361781,0.1373364066295406,0.5660130389395033,0.899981781527707,normoxic,protein_coding
ENSG00000041988.15,THAP3,52.58338414789596,0.1044358231163675,0.19170071507237108,0.13510403296750345,0.5422416728651825,normoxic,protein_coding
ENSG00000007923.15,DNAJC11,653.2266299705503,0.1524076616944566,0.12452649741877633,0.09979977109742093,0.47300084043751395,normoxic,protein_coding
ENSG00000171735.18,CAMTA1,424.1614539589323,0.1931570683769099,0.17823810301241882,0.07263201214984347,0.40579515178765707,normoxic,protein_coding
ENSG00000049245.12,VAMP3,653.5824152134095,0.0800601518645896,0.11717809559748038,0.3342260267996784,0.77498873510871,normoxic,protein_coding
ENSG00000049246.14,PER3,65.14359349956484,-0.07535255666041983,0.1691862736970428,0.28583904663692594,0.7368435561173452,normoxic,protein_coding
ENSG00000049249.8,TNFRSF9,1.6683823877073725,0.0046998027250431205,0.16657409700655407,0.71935442586634335,0.9470488698938453,normoxic,protein_coding
ENSG00000116288.12,PARK7,2709.74048058602,-0.09214245716410031,0.107085485112403,0.27351965323891264,0.7254119827248798,normoxic,protein_coding
ENSG00000116285.12,ERRFI1,912.0979154132638,-0.09962171018658265,0.12228559003317616,0.26238519051575654,0.7160663094038966,normoxic,protein_coding
ENSG00000162426.14,SLC45A1,3.3813795353084273,0.006797273108082491,0.16623293661471333,0.6942002267586436,0.9397574966400705,normoxic,protein_coding
ENSG00000142599.17,RERE,317.4275935316394,-0.060433024452193396,0.13607286600841406,0.45987249584690393,0.8500055108105402,normoxic,protein_coding
ENSG00000074800.13,ENO1,11997.818821314804,0.04153750533085276,0.1207291938608456,0.6189324365527712,0.9183956554054186,normoxic,protein_coding
ENSG00000180758.11,GPR157,139.54573858946063,-0.04897645876881773,0.15300308779844995,0.5180417991322837,0.879518207250303,normoxic,protein_coding
ENSG00000049239.12,H6PD,111.96934825175849,-0.06152168696361899,0.16070499145316167,0.38898106219167494,0.8105393507025962,normoxic,protein_coding
ENSG00000171621.13,SPSB1,119.44936624727625,0.016380063497417142,0.14576590156892277,0.8252144867237525,0.9718469107119364,normoxic,protein_coding
ENSG00000171612.6,SLC25A33,101.26674150302699,0.029652050743804444,0.1545395192206081,0.6442305807510875,0.9263703554827479,normoxic,protein_coding
ENSG00000188807.12,TMEM201,191.41172853576958,0.07360721162115237,0.154240903579365,0.36635667374801045,0.7959610695886502,normoxic,protein_coding
ENSG00000171608.15,PIK3CD,14.639653639029808,-0.011783271508231056,0.16275753184951441,0.7690225940544908,0.9598050939190972,normoxic,protein_coding
ENSG00000171603.16,CLSTN1,1457.9265819346062,-0.026032755369969497,0.10471422815729604,0.7647179565799043,0.9583444208507488,normoxic,protein_coding
ENSG00000178585.14,CTNNBIP1,154.51812292235874,-0.5555139625149655,0.30363783626877816,0.0034007568816202495,0.06593084329701687,normoxic,protein_coding
ENSG00000162441.11,LZIC,260.6457997590869,-0.0970336291649339,0.15055531930560379,0.27621599056780205,0.7281909556000129,normoxic,protein_coding
ENSG00000173614.13,NMNAT1,112.02139099489973,0.019131976987079063,0.1392294971953908,0.809631970815189,0.9695772722066992,normoxic,protein_coding
ENSG00000162444.11,RBP7,44.66155851350978,-0.028440502584461107,0.15606231942421922,0.6430035610070637,0.9263703554827479,normoxic,protein_coding
ENSG00000130939.18,UBE4B,532.587307099237,-0.09425414612610865,0.12257880133291382,0.28697140328515647,0.7375025912358089,normoxic,protein_coding
ENSG00000054523.17,KIF1B,548.0056743769179,-0.2762355227345233,0.12317189387842006,0.004934218555234195,0.08476466203008412,normoxic,protein_coding
ENSG00000142657.20,PGD,1750.7106071227329,0.0552430676016121,0.12716308323879996,0.5205962698447237,0.8816059616601237,normoxic,protein_coding
ENSG00000251503.8,APITD1-CORT,4.939204161506637,0.00321854375557165,0.16584912152453793,0.8652927673217257,0.9785665926955333,normoxic,protein_coding
ENSG00000175279.21,CENPS,112.95058810784887,-0.016358052205800753,0.14335866020841348,0.8239990301983031,0.9716958786074416,normoxic,protein_coding
ENSG00000160049.11,DFFA,945.5168239220093,-0.0996851819437173,0.10286342402365865,0.2286353643434231,0.6788693884866313,normoxic,protein_coding
ENSG00000142655.12,PEX14,157.89704079670028,0.06383587627589235,0.15456581074379136,0.4091907234107134,0.8241149844250297,normoxic,protein_coding
ENSG00000130940.14,CASZ1,129.5016700133242,-0.10291632731709237,0.17932654971884096,0.20362593857821268,0.6495733579000235,normoxic,protein_coding
ENSG00000120948.16,TARDBP,2686.1636376757388,-0.05678873491189954,0.10478551004016685,0.512472198669462,0.8758479907210243,normoxic,protein_coding
ENSG00000116649.9,SRM,1041.1162187560112,-0.29319423861964494,0.15007910255146692,0.008772048569441408,0.12409230502221832,normoxic,protein_coding
ENSG00000171824.13,EXOSC10,355.5981296701418,0.003669208778143957,0.13255031425980107,0.9465968624847488,0.9923841525607996,normoxic,protein_coding
ENSG00000198793.12,MTOR,743.1758023818753,0.23358976567804013,0.12371338265718547,0.01592253412103451,0.17526653920355534,normoxic,protein_coding
ENSG00000120942.13,UBIAD1,173.4223177868836,-0.005352436813490131,0.13590349262312593,0.9485918376506356,0.9928346058306947,normoxic,protein_coding
ENSG00000204624.7,DISP3,7.612806181116372,-0.009387029193410992,0.16479564306124372,0.7432629067206591,0.953640935264717,normoxic,protein_coding
ENSG00000116661.9,FBXO2,358.1894984517137,-0.09502871995108844,0.15226115323825695,0.2991913978658209,0.7477001039845856,normoxic,protein_coding
ENSG00000132879.13,FBXO44,82.63975665533421,-0.024656754845414148,0.1526912291726919,0.7085713314298094,0.943882153819933,normoxic,protein_coding
ENSG00000116663.10,FBXO6,57.9125049478456,-0.05222721986534708,0.1632468323347587,0.40513206246764233,0.8209580818806473,normoxic,protein_coding
ENSG00000116670.14,MAD2L2,288.8470506609604,-0.28424862461963085,0.17859264066798786,0.017721979639574514,0.18635935579118,normoxic,protein_coding
ENSG00000162490.6,DRAXIN,2.402271201590382,0.004148666273759424,0.1663704546963099,0.7756614143340674,0.9614106651423249,normoxic,protein_coding
ENSG00000177674.15,AGTRAP,80.50895997436866,-0.44244041182967114,0.5788801385999726,0.013204355479119446,0.156821025927817,normoxic,protein_coding
ENSG00000177000.10,MTHFR,57.968416166104845,-0.10523934269445612,0.20011577022503696,0.10661062568282025,0.48812723662512547,normoxic,protein_coding
ENSG00000011021.21,CLCN6,41.012918170028506,0.11051161911859461,0.20263881543792256,0.10043602592372723,0.47410726885057575,normoxic,protein_coding
ENSG00000116685.15,KIAA2013,350.8234898686223,-0.3802305488327604,0.186878110402314,0.004410552401992901,0.07840070555271188,normoxic,protein_coding
ENSG00000083444.16,PLOD1,646.9057671590105,0.05092039269574916,0.10992406484197385,0.5431961266679599,0.8895047896203826,normoxic,protein_coding
ENSG00000116688.16,MFN2,670.8494102947249,-0.21502531022698138,0.1325385288367658,0.030522763276135123,0.25483213512197705,normoxic,protein_coding
ENSG00000116691.10,MIIP,96.03897613456537,-0.04361998594427625,0.15697644316509504,0.5090591943789855,0.8740374007648364,normoxic,protein_coding
ENSG00000048707.13,VPS13D,471.90184840414344,-0.03357331128042973,0.11834601670385841,0.6798496269257535,0.9370985469217813,normoxic,protein_coding
ENSG00000162496.8,DHRS3,406.4546072322017,-0.06257811736860108,0.11966215697915487,0.4701088413637281,0.856172234928994,normoxic,protein_coding
ENSG00000116731.22,PRDM2,286.196305498899,0.09305068390284613,0.13964972874635712,0.30370211055642327,0.751813605528308,normoxic,protein_coding
ENSG00000189337.16,KAZN,136.3108195736288,-0.044171452800715806,0.14385702763819175,0.576002232059568,0.9047844832659485,normoxic,protein_coding
ENSG00000171729.13,TMEM51,157.98505153927303,0.12257131827596938,0.17204104721547528,0.18231139531950102,0.6188911909226772,normoxic,protein_coding
ENSG00000142621.19,FHAD1,3.668414949985257,-0.019047271679262914,0.16745598256614802,0.3192453965063316,0.7640009537062364,normoxic,protein_coding
ENSG00000142634.12,EFHD2,498.3051607388414,-0.139274575511997,0.158183582143871,0.15294417951724826,0.5720815780349611,normoxic,protein_coding
ENSG00000132906.17,CASP9,24.74799914306479,0.030866110248673688,0.1643857481379994,0.4921726730744776,0.8668107771751803,normoxic,protein_coding
ENSG00000116138.12,DNAJC16,184.4608546110625,0.1896931040200207,0.23184195411212666,0.06864775931298292,0.3943847756570133,normoxic,protein_coding
ENSG00000116771.5,AGMAT,133.31267166443538,0.046622890686376234,0.14235229971495297,0.5608817119938501,0.8974757005740759,normoxic,protein_coding
ENSG00000197312.11,DDI2,419.18222421427186,0.06382402233292427,0.1133530761973655,0.4512082757349789,0.8466982556979252,normoxic,protein_coding
ENSG00000215695.1,RSC1A1,17.18261138273007,-3.5201280314351195e-4,0.16692215593498533,0.8570578468587341,0.9781000865119005,normoxic,protein_coding
ENSG00000116786.11,PLEKHM2,288.5763233510083,-0.034869659935103235,0.1474557503245417,0.6401392879834276,0.9255444524220653,normoxic,protein_coding
ENSG00000162458.12,FBLIM1,273.4639591978011,-0.08727940518555978,0.13482934912926314,0.3283478837888332,0.7709777142058942,normoxic,protein_coding
ENSG00000065526.10,SPEN,532.0125240856925,0.25035710291835994,0.1800452990858577,0.03021535536368054,0.2540493176507266,normoxic,protein_coding
ENSG00000116809.11,ZBTB17,85.3156515330246,-0.12140721593946202,0.19043778932290453,0.14943246314226746,0.5663973971962938,normoxic,protein_coding
ENSG00000185519.8,FAM131C,53.14724821874224,0.010931382092338768,0.15602926344568066,0.8420800057319306,0.9747274047539667,normoxic,protein_coding
ENSG00000142627.12,EPHA2,1180.4985128175915,0.020665117032430284,0.10458805227700975,0.7918588868157806,0.965929184868507,normoxic,protein_coding
ENSG00000142632.16,ARHGEF19,141.91393642641788,0.060781030988813364,0.15836177421593103,0.41080834998627624,0.8246112258743551,normoxic,protein_coding
ENSG00000132881.11,RSG1,18.800445404283177,-0.030374559036048424,0.16627261376835575,0.42967133144636854,0.8345331885247042,normoxic,protein_coding
ENSG00000037637.10,FBXO42,200.7238289667323,-0.3761952496218321,0.2510973283850357,0.011071467407493126,0.14264720933349787,normoxic,protein_coding
ENSG00000055070.16,SZRD1,1008.6855890160432,0.4240563387279729,0.22513717137490216,0.004363744400235675,0.07790962117651538,normoxic,protein_coding
ENSG00000157191.19,NECAP2,246.56126117945846,0.1273745043103055,0.1694917628739662,0.17150357233581506,0.6004899050622067,normoxic,protein_coding
ENSG00000219481.10,NBPF1,674.0625175197944,-0.16119943563812808,0.14182709427812235,0.10035571395682623,0.47410726885057575,normoxic,protein_coding
ENSG00000058453.16,CROCC,54.30242235867765,-0.07792605858503186,0.1823321275353639,0.1578410779892559,0.5804829307672967,normoxic,protein_coding
ENSG00000117122.13,MFAP2,178.992798191753,0.042170305503638046,0.13456235268891795,0.6101823075484318,0.915474421989961,normoxic,protein_coding
ENSG00000159363.17,ATP13A2,287.8936174010036,-0.0015705458132314234,0.13160071022577577,0.973944822632263,0.996354937146022,normoxic,protein_coding
ENSG00000117118.9,SDHB,676.7563366517139,0.038178363765265434,0.12313093857843145,0.6576980234438263,0.9295683928313707,normoxic,protein_coding
ENSG00000117115.12,PADI2,158.6217409290476,-0.06114557604945466,0.1493811126201002,0.44614498945966496,0.8434393348558502,normoxic,protein_coding
ENSG00000142623.9,PADI1,14.1823008178672,0.010079838717872,0.16318214751912594,0.776652611583287,0.9615441733724117,normoxic,protein_coding
ENSG00000142619.4,PADI3,64.98346472670319,-0.02773011954912835,0.160029641065194,0.603195446135785,0.9132290490058442,normoxic,protein_coding
ENSG00000179051.13,RCC2,2654.0645235401275,0.010754907764107847,0.11765061938755876,0.9094920570432159,0.9869894015652159,normoxic,protein_coding
ENSG00000074964.16,ARHGEF10L,120.08032339624397,-0.19103728154192184,0.2589011735201378,0.056589712765043224,0.3547118299744048,normoxic,protein_coding
ENSG00000117148.7,ACTL8,20.7394900191396,0.032442881068914395,0.1660216762736619,0.4276077974925015,0.8332349913783424,normoxic,protein_coding
