gene_id,symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000187634.11,SAMD11,134.6029726783262,-0.7084972659718012,0.3216233558599663,0.002469040085729114,0.013699228134219475
ENSG00000188976.10,NOC2L,1241.1197382379314,0.7429114059526686,0.23110352282147745,1.2960119204215217e-4,0.0013078142839639555
ENSG00000187961.13,KLHL17,31.09679914897742,-0.07614133259179151,0.24366614095619063,0.5325484761226412,0.6988722670524397
ENSG00000187583.10,PLEKHN1,20.082029222501223,0.07263916590012069,0.25822327679146817,0.48538552442923116,0.6602900241709464
ENSG00000188290.10,HES4,106.07024093157357,0.010284216310960836,0.21082075692433117,0.9276719985435767,0.9638854716076289
ENSG00000187608.8,ISG15,261.3590766294268,-0.4029227958583163,0.21814587965859186,0.015331240342708847,0.056917352070011945
ENSG00000188157.14,AGRN,1628.740901002505,-0.05686233373349265,0.1587016055775258,0.6656670532416231,0.8023557355554609
ENSG00000237330.2,RNF223,344.56745212084166,-0.5220816421252472,0.19275674894261263,0.0011534248457118746,0.007552109217702678
ENSG00000131591.17,C1orf159,62.57350839464463,-0.20090783320365388,0.2845261632832422,0.17457922686467955,0.33507576782753984
ENSG00000186891.13,TNFRSF18,54.80131933185711,0.04037594780672693,0.21726006114492658,0.7587479938207017,0.8637996974661316
ENSG00000078808.16,SDF4,916.6014427470922,-0.4521754365723959,0.15447817174119105,7.968840115613055e-4,0.005602833997367146
ENSG00000176022.4,B3GALT6,96.47891501075851,0.2294434938686453,0.25795311973916624,0.14561552791715995,0.2964543599853291
ENSG00000160087.20,UBE2J2,332.3615961932005,-0.4488792301223098,0.16116940583749279,0.0012354258244491368,0.007980752724190578
ENSG00000131584.18,ACAP3,102.54340452770793,-0.19512485526756046,0.2210060798072114,0.19805460213103,0.36556971543906747
ENSG00000169972.11,PUSL1,172.38175557406385,-0.23538073539431786,0.19151084231147736,0.10716287279504774,0.23812834701496952
ENSG00000127054.20,INTS11,327.79895151994566,0.31093905707413905,0.16757966582621728,0.025817051765270937,0.08437470588563929
ENSG00000224051.6,CPTP,94.209899120275,-0.387488520823096,0.31342966972474207,0.04047184502233294,0.11757550982143415
ENSG00000107404.19,DVL1,231.77325760381356,-0.2346275293437827,0.2190133982266004,0.12886183390198674,0.27155534714037183
ENSG00000175756.13,AURKAIP1,1018.3202874378195,-0.36681366927865106,0.13938009390715808,0.00279108660993048,0.015090284714935473
ENSG00000221978.11,CCNL2,204.01374166070184,0.17348268272885956,0.19397116112726484,0.2276224204739136,0.4045246063083244
ENSG00000242485.5,MRPL20,548.6022280011658,-0.5055846358612441,0.15705791575028447,2.529732029089327e-4,0.0022834315095775267
ENSG00000179403.11,VWA1,110.79651458507203,-0.1252550051034194,0.21096760284878013,0.41414873027052485,0.5960169244804415
ENSG00000160072.19,ATAD3B,171.2972417273769,0.003160647436368645,0.18694904328883835,0.98745982175189,0.9941944005942841
ENSG00000197785.13,ATAD3A,472.5125719092664,0.03584484486544699,0.13904752081296995,0.7647558750273935,0.8678371799418436
ENSG00000160075.11,SSU72,719.1911730465054,-0.43374494068653124,0.1342746986238654,3.217326161177457e-4,0.0027524698445073317
ENSG00000228594.3,FNDC10,102.4460116676206,-0.15202264321614395,0.28139532365362185,0.23819433475673396,0.41706412112785546
ENSG00000197530.12,MIB2,56.426421565991696,-0.14550955234052534,0.2791273164750925,0.24601537940078952,0.42550749804194826
ENSG00000248333.8,CDK11B,461.3125528056917,0.427379410014363,0.23636588656329732,0.014970384741505782,0.05602458233110961
ENSG00000189339.11,SLC35E2B,132.06671667740008,-0.5334861670794006,0.31476311726953027,0.011597971642680808,0.046024010935399456
ENSG00000008128.22,CDK11A,82.33879065974112,1.0254765423918182,0.41255975542425266,7.502277506785345e-4,0.005351869944294757
ENSG00000215790.6,SLC35E2,46.16832256213874,0.17629001424144952,0.2908910873386761,0.18983130189369476,0.35534721829546667
ENSG00000008130.15,NADK,253.20744184353256,-0.5165565424315337,0.19487326613985204,0.0014406536699767395,0.009002151154768724
ENSG00000078369.17,GNB1,1207.0081968472255,-0.5150220549578952,0.09709842221535342,2.3876123227353312e-8,1.1731909456011434e-6
ENSG00000178821.12,TMEM52,14.327546017753164,-0.27365966238176187,0.45426821158756286,0.0345097399607299,0.10453549191436928
ENSG00000067606.16,PRKCZ,139.49015025967054,-0.5176047520529764,0.22417670381485105,0.003463518093634013,0.01774462044008443
ENSG00000162585.16,FAAP20,86.45202375171299,-0.4802424852763567,0.37910132725927975,0.0240220906918352,0.07987911551857747
ENSG00000157933.9,SKI,215.04066023482815,-0.3053642023167532,0.2400969665412365,0.0650213499669826,0.1666658957645889
ENSG00000116151.13,MORN1,74.8905251359031,0.02781682491860407,0.20632864992226452,0.8364640260015369,0.9126274327201691
ENSG00000157916.19,RER1,475.1971985717962,-0.5276868238263578,0.14364138619928588,4.523092462926545e-5,5.598529872994719e-4
ENSG00000157911.9,PEX10,114.38879563211299,-0.5290022451326116,0.2998856420541082,0.010331313488301365,0.0419416721690113
ENSG00000157881.13,PANK4,106.58241779106294,0.23940231745672771,0.21728148443747636,0.11962812849059411,0.257592441244281
ENSG00000157870.14,FAM213B,115.45802495761363,-0.14735097746017647,0.20595717993675391,0.3081580812066985,0.49250264764284857
ENSG00000142611.16,PRDM16,59.69459166652157,-0.0020252434811964615,0.212271279384098,0.9907173845067551,0.9955948150575312
ENSG00000130762.14,ARHGEF16,173.6580189424602,0.4085003817340712,0.21209531014898977,0.012640475276247332,0.04928683975842416
ENSG00000162591.15,MEGF6,26.68313648889472,-0.07992593742731252,0.2585407285099019,0.45969730376170137,0.6373424844217583
ENSG00000158109.14,TPRG1L,235.49720151168916,-0.10841063921496072,0.15627341517690307,0.39694612008411123,0.5805771677357183
ENSG00000116213.15,WRAP73,173.83571678507576,-0.08401746350236683,0.18857221520036707,0.5328739440803177,0.6990241880052667
ENSG00000078900.14,TP73,50.67595873460967,-0.038614192487451335,0.22059488843441688,0.774543950246762,0.87391870372652
ENSG00000130764.9,LRRC47,450.89870755774996,0.25546926948548204,0.14845826286318944,0.043247713938038376,0.12326975788071448
ENSG00000116198.12,CEP104,187.81100060455358,-0.20772419856736124,0.17239555650159802,0.13359581560669676,0.2786377032467213
ENSG00000169598.15,DFFB,51.44944944706049,-0.0604675790999126,0.22082778083760818,0.6496811731597305,0.7906946077106134
ENSG00000198912.10,C1orf174,219.35527531017044,0.3419634368701976,0.18738806140562192,0.02198311525867753,0.0749190234430911
ENSG00000196581.10,AJAP1,12.192758390536113,0.015655099084923036,0.25598001567993095,0.8543353635073754,0.923209060500447
ENSG00000131697.17,NPHP4,92.7391174415312,-0.1467275885181122,0.22475478722140832,0.31759570811326826,0.5027518454282824
ENSG00000069424.14,KCNAB2,66.65363765493913,-0.10189830934782118,0.2200391752814969,0.4650547635890678,0.6423210083521846
ENSG00000116254.17,CHD5,98.85583706775874,-0.051645506005208126,0.19586488242203176,0.7099990445404901,0.8311098300415254
ENSG00000116251.9,RPL22,23835.530456855482,0.0662517568015747,0.0939344447014782,0.45622530866833627,0.6336613902776761
ENSG00000158286.12,RNF207,25.216944917406366,-0.05545561266949936,0.25314490990437144,0.5942312353447479,0.7497972479379831
ENSG00000116237.15,ICMT,618.5975556285116,-0.15458902970566188,0.1196201003847426,0.14907856079084494,0.30139514418792024
ENSG00000158292.6,GPR153,71.97764047617584,0.11018131711335317,0.23601349788518458,0.4139741697237372,0.5960169244804415
ENSG00000097021.19,ACOT7,765.0468808781476,0.194586583571839,0.13176486339162513,0.09155091803459303,0.213423147932777
ENSG00000069812.11,HES2,18.66576904690348,0.06384190035736427,0.2623771799583783,0.4905382253918509,0.6647347137705784
ENSG00000187017.15,ESPN,45.09618110933106,-0.20090080164207888,0.2865952062421584,0.17165628722510173,0.33088484126309786
ENSG00000171680.21,PLEKHG5,48.70031206937338,-0.15206486850802636,0.2529457072893315,0.2823443236470366,0.46577005609432454
ENSG00000162408.10,NOL9,398.750761964279,0.3356082909769108,0.1523107280041438,0.010083653958244874,0.041147916974652275
ENSG00000204859.12,ZBTB48,57.08340364053563,0.2025219575164367,0.25242374385121824,0.1858851241111022,0.3501047181063961
ENSG00000162413.16,KLHL21,103.39555750904469,0.294493400567864,0.25509071702234176,0.07806020131902058,0.1896888977332507
ENSG00000116273.5,PHF13,225.630315977655,-0.3176525026973123,0.18530375073048677,0.03160313217589606,0.09800283642629623
ENSG00000041988.15,THAP3,57.71435476144004,0.009168691808417097,0.20683547416840603,0.9445303989644531,0.9722417602307294
ENSG00000007923.15,DNAJC11,651.3652126043543,0.3195029137414222,0.13418836424721242,0.0068675544180479865,0.03038586870498889
ENSG00000171735.18,CAMTA1,487.5952268912029,0.04548230054805349,0.13285271166927395,0.6900254569920274,0.8188114423357714
ENSG00000049245.12,VAMP3,641.0636246279131,-0.019642511832243994,0.1241699704989263,0.8975043341376638,0.946844176591441
ENSG00000049246.14,PER3,63.601151761671645,-0.19036131025570246,0.2576481009264844,0.20627884675323868,0.37642007245513365
ENSG00000116288.12,PARK7,2870.0150074791322,-0.2131212990319081,0.09961221734002934,0.020803145155759862,0.0721444393106605
ENSG00000116285.12,ERRFI1,922.1412141813393,-0.14365250172619404,0.17083682664079686,0.2854331504800615,0.4689323892441292
ENSG00000142599.17,RERE,263.5148543304278,0.23096546859704903,0.1795566945401268,0.10100977454708053,0.22815933349937526
ENSG00000074800.13,ENO1,10432.621036658362,0.6236529596073512,0.14188875653897837,1.5553565581828875e-6,3.817842522037531e-5
ENSG00000180758.11,GPR157,122.29285807354661,-0.04863618701488929,0.202181574246838,0.7352283170860037,0.849803451416164
ENSG00000049239.12,H6PD,109.29392776305838,0.16798168286449677,0.23417282921099483,0.2550667282181995,0.43521064420277916
ENSG00000171621.13,SPSB1,87.37379685845485,-0.5014633367912573,0.31474543721005616,0.01521048815665695,0.05656001459369036
ENSG00000171612.6,SLC25A33,98.35138748076015,-0.24255945338373155,0.2660649599933266,0.1322197252951998,0.2768072406455184
ENSG00000188807.12,TMEM201,185.8602411910524,-0.09673593434373197,0.18544771755585338,0.4837899778629061,0.6586585996296411
ENSG00000171603.16,CLSTN1,1266.8449224561825,-0.06587263857927841,0.11758406442250936,0.5506802188581135,0.7147662144594099
ENSG00000178585.14,CTNNBIP1,155.8362911604444,-0.8162083205021076,0.22662928528139162,3.004429538313467e-5,4.081648732974426e-4
ENSG00000162441.11,LZIC,293.6888709946207,-0.1280305422802892,0.1531079004886101,0.31863756754067346,0.5036473438847624
ENSG00000173614.13,NMNAT1,123.24086772218193,0.20622578578301615,0.22531669689988246,0.1750162360707255,0.33558238409408225
ENSG00000162444.11,RBP7,43.796670505197476,-0.5323878978431142,0.43968342361143037,0.020086539506990006,0.07020333047877102
ENSG00000130939.18,UBE4B,495.75241653320654,0.048165670613059215,0.13031870546494548,0.6730182748989384,0.8074414960248658
ENSG00000054523.17,KIF1B,502.21676908725163,-0.3784453641697159,0.13969927486057337,0.0021339090878054966,0.01224865921885395
ENSG00000142657.20,PGD,1514.9573898288802,0.5372677037238462,0.1397402724479464,2.2378420309415495e-5,3.2065630578823805e-4
ENSG00000175279.21,CENPS,120.43040836073486,-0.04283473228637055,0.17508327227552825,0.7501774719853376,0.8584434079302883
ENSG00000160049.11,DFFA,902.6434605046602,0.019187228787031104,0.11828891089826357,0.8638007467499926,0.9291228333582476
ENSG00000142655.12,PEX14,154.2601412389595,0.384458764902873,0.24736878615308516,0.02882775976075358,0.0913730614616311
ENSG00000130940.14,CASZ1,110.55352727077839,0.008064692289966303,0.1972600688989578,0.9509760467633219,0.9753707954946448
ENSG00000120948.16,TARDBP,2458.2220353303533,0.12548414236760116,0.11973919068042527,0.22484116712243465,0.40098512867405384
ENSG00000116649.9,SRM,981.9278637093204,-0.42940623842205805,0.16497332025739728,0.002289479250910009,0.012931112176863085
ENSG00000171824.13,EXOSC10,353.5250787979888,0.3186756628436304,0.1661720511085694,0.021314969506295765,0.07332582794279308
ENSG00000198793.12,MTOR,664.5020591078902,0.2549338633890223,0.1273105152911748,0.022514406576127355,0.07641631286850693
ENSG00000120942.13,UBIAD1,146.73619207031433,-0.5210706384999064,0.24032940020024257,0.004732638790398842,0.022660186142506387
ENSG00000116661.9,FBXO2,318.3105111319988,-0.16232810698071082,0.19421560770905355,0.2554270437043121,0.43550610397122963
ENSG00000132879.13,FBXO44,88.19929652282691,-0.36527492319751553,0.2731709941569261,0.041780075333052495,0.1200867530879609
ENSG00000116663.10,FBXO6,52.52255245985603,-0.8948303436016596,0.39425617094013177,0.0015428438441684607,0.009497877315820127
ENSG00000116670.14,MAD2L2,281.74700488167394,-0.43933658447646895,0.16635396153197374,0.001998843888133973,0.011639914233452842
ENSG00000177674.15,AGTRAP,85.64759034471399,-0.4486889627092768,0.3531440985240711,0.02861705105359806,0.0909725106580911
ENSG00000177000.10,MTHFR,46.73287650521067,0.052031566199928776,0.23108605423262812,0.6767920066598925,0.8099726341235598
ENSG00000011021.21,CLCN6,35.65515858608269,0.1017338481126517,0.24405883031957837,0.4332486108314707,0.6132417989080489
ENSG00000116685.15,KIAA2013,324.50021412889095,-0.936001926625808,0.21393182465464597,9.459567785262956e-7,2.4733049703715616e-5
ENSG00000083444.16,PLOD1,639.1177441260985,-0.0030682881769738047,0.13653274617346156,0.9746426702988328,0.9877160063519659
ENSG00000116688.16,MFN2,601.640620191516,-0.17725258259949658,0.12048060273553671,0.10014023020465776,0.22662223804826856
ENSG00000116691.10,MIIP,88.61934363410136,-0.05863207263380906,0.1996557026166492,0.6691276931030457,0.805025035081255
ENSG00000048707.13,VPS13D,443.96890593850065,-0.2654444189781589,0.14983175700969925,0.03766178473588091,0.11139950187608967
ENSG00000162496.8,DHRS3,310.08467626904013,-0.2497652589298211,0.16465117006592772,0.0644759208956169,0.16569065742808942
ENSG00000116731.22,PRDM2,284.46866759798445,0.29240221510487335,0.17686260707976342,0.039989221328094654,0.11661017297052163
ENSG00000189337.16,KAZN,122.10802405236244,-0.01464533243078064,0.1787677497560339,0.9150349256598923,0.957311431518545
ENSG00000171729.13,TMEM51,141.97364088272835,-0.1695524569705797,0.18645428009862444,0.23510749013495952,0.4134024415722143
ENSG00000142634.12,EFHD2,484.38326451644116,-0.4574048721351428,0.19823838359256468,0.004368636570908362,0.021329872640586986
ENSG00000132906.17,CASP9,19.325548315275466,0.03465070854637231,0.246190991686393,0.7451425803276934,0.8559850272010078
ENSG00000116138.12,DNAJC16,184.27122953512733,0.07787307680879177,0.17721410936876103,0.5815021114526062,0.7391060811395098
ENSG00000116771.5,AGMAT,131.16486308023173,-0.03870562740035451,0.17478533129716026,0.7834995816261769,0.8808597576790577
ENSG00000197312.11,DDI2,403.92494026728224,-0.09703140621787257,0.14456362250623034,0.4283873035834348,0.6091160169901398
ENSG00000215695.1,RSC1A1,8.8726791408241,-6.578711678458702e-4,0.27099252937455426,0.7340644387870677,0.8491588531803075
ENSG00000116786.11,PLEKHM2,258.4309337937398,-0.2806669250143175,0.18817796887380067,0.05640423638431294,0.15038113893938612
ENSG00000162458.12,FBLIM1,250.5768532115337,-0.3471627652797838,0.1752844279227863,0.0156651468676223,0.05791674096116475
ENSG00000065526.10,SPEN,497.2211007212656,0.38943090231543337,0.17477386751438304,0.008432341335949126,0.03575447938912831
ENSG00000116809.11,ZBTB17,81.76597123199743,-0.10536175308139284,0.21900112488650533,0.4510405564386269,0.6294658599212455
ENSG00000185519.8,FAM131C,47.36269549841658,-0.6110747240750141,0.7317939337248707,0.016856263228126757,0.061307478167944615
ENSG00000142627.12,EPHA2,1050.0395206308988,-0.33578842286179494,0.12055284500774499,0.0020674303517892716,0.011949603647823237
ENSG00000142632.16,ARHGEF19,123.94863845178266,-0.08740363520893198,0.1879742898763747,0.5290687251738299,0.6960328604022513
ENSG00000132881.11,RSG1,19.078119640952135,-1.4908920215956123,0.8070489987565298,0.002937746929436628,0.015722486441580114
ENSG00000037637.10,FBXO42,194.1907391682956,-0.8047546811914646,0.2343029900536036,5.455859639310125e-5,6.488711646639343e-4
ENSG00000055070.16,SZRD1,990.4283641963651,0.2118607471862687,0.15847667988573602,0.10509792480976463,0.23486957729155292
ENSG00000157191.19,NECAP2,231.77867175631832,-0.018274308923492428,0.1565136508887291,0.8867407134510008,0.9413986395400668
ENSG00000219481.10,NBPF1,646.1042844855907,-0.15728506007684168,0.168272716442441,0.2443853034128029,0.42413850739360265
ENSG00000058453.16,CROCC,40.45697311948771,0.41923999891697855,0.47556386127374545,0.035469815620647806,0.10666614234847176
ENSG00000117122.13,MFAP2,185.7859466858251,-0.2425853314581239,0.18512814713826237,0.09297450783268602,0.21536101903908056
ENSG00000159363.17,ATP13A2,280.6660919358308,-0.014264719916141092,0.15920168198828683,0.9267145687886003,0.9632969777149125
ENSG00000117118.9,SDHB,775.6657809375283,0.6775571773909449,0.12801931033511157,1.5310881657132752e-8,8.247319818552758e-7
ENSG00000117115.12,PADI2,140.47992941500897,-0.1473613899514488,0.21105754727450732,0.3093490371714168,0.49396041763099313
ENSG00000142619.4,PADI3,59.160085197115684,0.6382397492298982,0.43118966429232936,0.010167208028797977,0.04141998088762761
ENSG00000179051.13,RCC2,2358.1534565089664,0.17222982167490336,0.14427359968916503,0.16049370797832427,0.316283798018682
ENSG00000074964.16,ARHGEF10L,94.8412137653775,-0.007596133223303918,0.19262119573106543,0.9743047412695713,0.9876946380158333
ENSG00000117148.7,ACTL8,20.92023210541616,0.18333459985458744,0.3153737759942603,0.14054270768308633,0.28941847856508135
ENSG00000159423.16,ALDH4A1,254.48849636712248,0.4504740376527486,0.20960998398123434,0.006512897027827783,0.029190122079651867
ENSG00000169991.10,IFFO2,247.10130148211928,0.17702101220426095,0.15772178465212047,0.1734938311582648,0.3335427504174506
ENSG00000127481.14,UBR4,1225.6929941390679,0.6099220271001243,0.1654952785653756,3.526313738286106e-5,4.6099618365122295e-4
ENSG00000127463.13,EMC1,733.8965826143135,0.45511976509632757,0.11708846978297335,2.542076401330656e-5,3.5724985280524577e-4
ENSG00000053372.4,MRTO4,1266.2896229100409,0.22897986411333618,0.1375087995935468,0.053845725726816396,0.14552729821870122
ENSG00000053371.12,AKR7A2,426.0834038780554,-0.008291115226435719,0.1468353314919292,0.9435657135164657,0.9716379998999111
ENSG00000040487.12,PQLC2,64.37580853406116,-0.19538304276699267,0.25163080440901303,0.19906731827807508,0.3668274070581887
ENSG00000077549.17,CAPZB,2007.474996239117,0.22874824504473973,0.09904165619919553,0.012636680806900169,0.04928683975842416
ENSG00000173436.13,MINOS1,1875.615897499858,-0.10681497725123043,0.10921057332128453,0.28468687433525885,0.468549635636564
ENSG00000270136.5,MINOS1-NBL1,297.00701891569685,0.051091260707828316,0.27495141974323223,0.3185113845459573,0.5036017623689442
ENSG00000158747.13,NBL1,152.17905380074023,0.336838331771573,0.530745529626331,0.03334183279767492,0.10200689576674933
ENSG00000162542.13,TMCO4,44.15961419213385,-0.15571639017926348,0.2516266844623013,0.27451876816524,0.4563546031722485
ENSG00000169914.5,OTUD3,111.73489986163428,0.08367856377158021,0.20887076251802644,0.5434137895060396,0.7084961273983382
ENSG00000162545.5,CAMK2N1,278.446495783236,-0.11402743948652246,0.18100467728709443,0.4192192140575691,0.6007470856123985
ENSG00000090432.6,MUL1,213.4773890617139,-0.1368919850872142,0.15828096987399906,0.2909494827033805,0.47471564033849845
ENSG00000158828.7,PINK1,162.53107656061061,-0.165495882004229,0.2013450874515133,0.2545208202205925,0.4345978490265034
ENSG00000244038.9,DDOST,2439.333177120297,0.17952811667418123,0.07755642317879682,0.015174646145762102,0.056516327754782984
ENSG00000189410.11,SH2D5,15.974082700843008,-0.04440715921177527,0.2618836025529257,0.5902767515311977,0.7466821132784323
ENSG00000127483.17,HP1BP3,911.4008340879486,0.4037524624167757,0.12159312126669487,2.6970819501443327e-4,0.002404639731029066
ENSG00000075151.20,EIF4G3,471.90659726139506,0.3162021041772234,0.15724018216079055,0.017140474487442027,0.06220505947017716
ENSG00000117298.14,ECE1,515.0272832090457,0.10974742562666254,0.13270427016033193,0.3521303969209364,0.5379513088465198
ENSG00000142794.18,NBPF3,160.85391481100046,-0.2251112415575088,0.24635012575387868,0.150201659984449,0.30277136415784206
ENSG00000076864.19,RAP1GAP,82.80401829461262,-0.09293692505407544,0.21078420371887344,0.5092113245529263,0.6802932324231595
ENSG00000090686.15,USP48,475.4837132502432,0.006175040499218105,0.12847555758604115,0.9505362932917178,0.9752636483641214
ENSG00000142798.17,HSPG2,426.846671301497,0.1435275716847644,0.1909006029242102,0.3095279140258866,0.49401334426490956
ENSG00000070831.15,CDC42,2052.184317655881,0.3906710602595602,0.12342904886005131,4.61913440694127e-4,0.0036264256966775763
ENSG00000162552.14,WNT4,28.54738302378657,-0.09406956048170394,0.25245191666554306,0.43596502792326597,0.6157384195056081
ENSG00000184677.16,ZBTB40,247.56155920710407,0.0746429273845411,0.15217118332878077,0.5513131680278747,0.7154281407544415
ENSG00000133216.16,EPHB2,216.02226394213235,-0.3699802033626066,0.1857958646103214,0.01306334931382942,0.05052495975854166
ENSG00000004487.15,KDM1A,964.0422321139334,0.2197766537455667,0.1398626934547505,0.06793542272827743,0.17198186323836118
ENSG00000169641.13,LUZP1,185.52395350697012,0.8457277596180629,0.22436394924770484,1.5182876850702134e-5,2.3397718166611833e-4
ENSG00000125944.18,HNRNPR,2205.7155621156053,0.41165681544451527,0.13542202152336585,6.670368589865331e-4,0.004887263132435965
ENSG00000125945.14,ZNF436,108.6681533432045,0.012177319911755637,0.1818512733054255,0.9276828114363755,0.9638854716076289
ENSG00000204219.9,TCEA3,39.14157914287036,-0.10970755684390174,0.26188811505076903,0.3591787396274428,0.5443590771870909
ENSG00000088280.18,ASAP3,55.895472193016495,0.38434551819677487,0.3386585327577334,0.04275601431856948,0.12225761282785841
